RAW_DATA,DATE,LINE,RESULT,FULL_DATE,FREE_CELL,TOTAL_ZEROS,TOTAL_ONES,RATIO,
,,,,,24230,"20,755.00",3475,20755:3475,
22:35:49.429741|0.16|0.0|2019-04-11 02:35:49.429799,22:35:49,0.16,0,2019-04-11 2:35:49,,,,,
22:35:50.834875|0.18|0.0|2019-04-11 02:35:50.834930,22:35:51,0.18,0,2019-04-11 2:35:51,,,,,
22:35:51.955891|0.19|0.0|2019-04-11 02:35:51.955935,22:35:52,0.19,0,2019-04-11 2:35:52,,,,,
22:35:53.176662|0.21|0.0|2019-04-11 02:35:53.176706,22:35:53,0.21,0,2019-04-11 2:35:53,,,,,
22:35:54.382134|0.22|0.0|2019-04-11 02:35:54.382206,22:35:54,0.22,0,2019-04-11 2:35:54,,,,,
22:35:55.479939|0.23|0.0|2019-04-11 02:35:55.480003,22:35:55,0.23,0,2019-04-11 2:35:55,,,,,
22:35:56.826416|0.24|0.0|2019-04-11 02:35:56.826490,22:35:57,0.24,0,2019-04-11 2:35:57,,,,,
22:40:11.675118|0.0|0.0|2019-04-11 02:40:11.675169,22:40:12,0,0,2019-04-11 2:40:12,,,,,
22:40:12.848810|0.1|0.0|2019-04-11 02:40:12.848898,22:40:13,0.1,0,2019-04-11 2:40:13,,,,,
22:40:14.117991|0.2|0.0|2019-04-11 02:40:14.118048,22:40:14,0.2,0,2019-04-11 2:40:14,,,,,
22:40:15.623621|0.17|0.0|2019-04-11 02:40:15.623678,22:40:16,0.17,0,2019-04-11 2:40:16,,,,,
22:40:16.757228|0.4|0.0|2019-04-11 02:40:16.757275,22:40:17,0.4,0,2019-04-11 2:40:17,,,,,
22:40:18.124792|0.5|0.0|2019-04-11 02:40:18.124859,22:40:18,0.5,0,2019-04-11 2:40:18,,,,,
22:40:19.227478|0.6|0.0|2019-04-11 02:40:19.227558,22:40:19,0.6,0,2019-04-11 2:40:19,,,,,
22:40:20.366677|0.7|0.0|2019-04-11 02:40:20.366772,22:40:20,0.7,0,2019-04-11 2:40:20,,,,,
22:40:21.684348|0.8|0.0|2019-04-11 02:40:21.684394,22:40:22,0.8,0,2019-04-11 2:40:22,,,,,
22:40:22.788858|0.9|0.0|2019-04-11 02:40:22.788911,22:40:23,0.9,0,2019-04-11 2:40:23,,,,,
22:40:24.406785|0.11|0.0|2019-04-11 02:40:24.406842,22:40:24,0.11,0,2019-04-11 2:40:24,,,,,
22:40:25.619730|0.12|0.0|2019-04-11 02:40:25.619831,22:40:26,0.12,0,2019-04-11 2:40:26,,,,,
22:40:27.025396|0.13|0.0|2019-04-11 02:40:27.025447,22:40:27,0.13,0,2019-04-11 2:40:27,,,,,
22:40:28.230489|0.14|0.0|2019-04-11 02:40:28.230550,22:40:28,0.14,0,2019-04-11 2:40:28,,,,,
22:40:29.659343|0.15|0.0|2019-04-11 02:40:29.659385,22:40:30,0.15,0,2019-04-11 2:40:30,,,,,
22:40:30.789273|0.16|0.0|2019-04-11 02:40:30.789317,22:40:31,0.16,0,2019-04-11 2:40:31,,,,,
22:40:32.441714|0.18|0.0|2019-04-11 02:40:32.441767,22:40:32,0.18,0,2019-04-11 2:40:32,,,,,
22:40:33.668174|0.19|0.0|2019-04-11 02:40:33.668223,22:40:34,0.19,0,2019-04-11 2:40:34,,,,,
22:40:34.865650|0.21|0.0|2019-04-11 02:40:34.865701,22:40:35,0.21,0,2019-04-11 2:40:35,,,,,
22:40:35.915576|0.22|0.0|2019-04-11 02:40:35.915636,22:40:36,0.22,0,2019-04-11 2:40:36,,,,,
22:40:37.106663|0.23|0.0|2019-04-11 02:40:37.106735,22:40:37,0.23,0,2019-04-11 2:40:37,,,,,
22:40:38.193388|0.24|0.0|2019-04-11 02:40:38.193449,22:40:38,0.24,0,2019-04-11 2:40:38,,,,,
22:45:32.897032|0.0|0.0|2019-04-11 02:45:32.897091,22:45:33,0,0,2019-04-11 2:45:33,,,,,
22:45:33.969330|0.1|0.0|2019-04-11 02:45:33.969385,22:45:34,0.1,0,2019-04-11 2:45:34,,,,,
22:45:35.338000|0.2|0.0|2019-04-11 02:45:35.338072,22:45:35,0.2,0,2019-04-11 2:45:35,,,,,
22:45:36.440244|0.17|0.0|2019-04-11 02:45:36.440329,22:45:36,0.17,0,2019-04-11 2:45:36,,,,,
22:45:37.712507|0.4|0.0|2019-04-11 02:45:37.712560,22:45:38,0.4,0,2019-04-11 2:45:38,,,,,
22:45:38.802028|0.5|0.0|2019-04-11 02:45:38.802088,22:45:39,0.5,0,2019-04-11 2:45:39,,,,,
22:45:39.816407|0.6|0.0|2019-04-11 02:45:39.816451,22:45:40,0.6,0,2019-04-11 2:45:40,,,,,
22:45:41.068733|0.7|0.1|2019-04-11 02:45:41.068781,22:45:41,0.7,0.1,2019-04-11 2:45:41,,,,,
22:45:42.225335|0.8|0.0|2019-04-11 02:45:42.225394,22:45:42,0.8,0,2019-04-11 2:45:42,,,,,
22:45:43.469081|0.9|0.0|2019-04-11 02:45:43.469139,22:45:43,0.9,0,2019-04-11 2:45:43,,,,,
22:45:44.951158|0.11|0.1|2019-04-11 02:45:44.951228,22:45:45,0.11,0.1,2019-04-11 2:45:45,,,,,
22:45:46.042985|0.12|0.1|2019-04-11 02:45:46.043033,22:45:46,0.12,0.1,2019-04-11 2:45:46,,,,,
22:45:47.305167|0.13|0.0|2019-04-11 02:45:47.305215,22:45:47,0.13,0,2019-04-11 2:45:47,,,,,
22:45:48.417940|0.14|0.0|2019-04-11 02:45:48.418001,22:45:48,0.14,0,2019-04-11 2:45:48,,,,,
22:45:49.702218|0.15|0.0|2019-04-11 02:45:49.702263,22:45:50,0.15,0,2019-04-11 2:45:50,,,,,
22:45:51.457479|0.16|0.0|2019-04-11 02:45:51.457531,22:45:51,0.16,0,2019-04-11 2:45:51,,,,,
22:45:53.129114|0.18|0.0|2019-04-11 02:45:53.129172,22:45:53,0.18,0,2019-04-11 2:45:53,,,,,
22:45:54.239574|0.19|0.0|2019-04-11 02:45:54.239697,22:45:54,0.19,0,2019-04-11 2:45:54,,,,,
22:45:55.894075|0.21|0.0|2019-04-11 02:45:55.894138,22:45:56,0.21,0,2019-04-11 2:45:56,,,,,
22:45:57.110551|0.22|0.0|2019-04-11 02:45:57.110623,22:45:57,0.22,0,2019-04-11 2:45:57,,,,,
22:45:58.137365|0.23|0.0|2019-04-11 02:45:58.137541,22:45:58,0.23,0,2019-04-11 2:45:58,,,,,
22:45:59.504323|0.24|0.0|2019-04-11 02:45:59.504396,22:46:00,0.24,0,2019-04-11 2:46:00,,,,,
22:50:13.860035|0.0|0.0|2019-04-11 02:50:13.860084,22:50:14,0,0,2019-04-11 2:50:14,,,,,
22:50:15.630296|0.1|0.0|2019-04-11 02:50:15.630386,22:50:16,0.1,0,2019-04-11 2:50:16,,,,,
22:50:16.811115|0.2|0.0|2019-04-11 02:50:16.811184,22:50:17,0.2,0,2019-04-11 2:50:17,,,,,
22:50:18.084567|0.17|0.0|2019-04-11 02:50:18.084624,22:50:18,0.17,0,2019-04-11 2:50:18,,,,,
22:50:19.371864|0.4|0.0|2019-04-11 02:50:19.371978,22:50:19,0.4,0,2019-04-11 2:50:19,,,,,
22:50:20.515248|0.5|0.0|2019-04-11 02:50:20.515296,22:50:21,0.5,0,2019-04-11 2:50:21,,,,,
22:50:21.870866|0.6|0.0|2019-04-11 02:50:21.870923,22:50:22,0.6,0,2019-04-11 2:50:22,,,,,
22:50:23.334228|0.7|0.1|2019-04-11 02:50:23.334281,22:50:23,0.7,0.1,2019-04-11 2:50:23,,,,,
22:50:24.516867|0.8|0.0|2019-04-11 02:50:24.516924,22:50:25,0.8,0,2019-04-11 2:50:25,,,,,
22:50:25.632610|0.9|0.0|2019-04-11 02:50:25.632667,22:50:26,0.9,0,2019-04-11 2:50:26,,,,,
22:50:27.656595|0.11|0.1|2019-04-11 02:50:27.656653,22:50:28,0.11,0.1,2019-04-11 2:50:28,,,,,
22:50:28.977464|0.12|0.1|2019-04-11 02:50:28.977528,22:50:29,0.12,0.1,2019-04-11 2:50:29,,,,,
22:50:30.447357|0.13|0.0|2019-04-11 02:50:30.447410,22:50:30,0.13,0,2019-04-11 2:50:30,,,,,
22:50:31.546578|0.14|0.1|2019-04-11 02:50:31.546638,22:50:32,0.14,0.1,2019-04-11 2:50:32,,,,,
22:50:32.824441|0.15|0.0|2019-04-11 02:50:32.824501,22:50:33,0.15,0,2019-04-11 2:50:33,,,,,
22:50:33.951820|0.16|0.0|2019-04-11 02:50:33.951912,22:50:34,0.16,0,2019-04-11 2:50:34,,,,,
22:50:35.510170|0.18|0.0|2019-04-11 02:50:35.510231,22:50:36,0.18,0,2019-04-11 2:50:36,,,,,
22:50:36.734500|0.19|0.0|2019-04-11 02:50:36.734556,22:50:37,0.19,0,2019-04-11 2:50:37,,,,,
22:50:37.932352|0.21|0.0|2019-04-11 02:50:37.932413,22:50:38,0.21,0,2019-04-11 2:50:38,,,,,
22:50:39.219586|0.22|0.0|2019-04-11 02:50:39.219653,22:50:39,0.22,0,2019-04-11 2:50:39,,,,,
22:50:40.259788|0.23|0.0|2019-04-11 02:50:40.259841,22:50:40,0.23,0,2019-04-11 2:50:40,,,,,
22:50:41.361288|0.24|0.0|2019-04-11 02:50:41.361343,22:50:41,0.24,0,2019-04-11 2:50:41,,,,,
22:55:36.298697|0.0|0.0|2019-04-11 02:55:36.298747,22:55:36,0,0,2019-04-11 2:55:36,,,,,
22:55:37.405780|0.1|0.0|2019-04-11 02:55:37.405834,22:55:37,0.1,0,2019-04-11 2:55:37,,,,,
22:55:38.772979|0.2|0.0|2019-04-11 02:55:38.773031,22:55:39,0.2,0,2019-04-11 2:55:39,,,,,
22:55:40.109450|0.17|0.0|2019-04-11 02:55:40.109507,22:55:40,0.17,0,2019-04-11 2:55:40,,,,,
22:55:41.162198|0.4|0.0|2019-04-11 02:55:41.162252,22:55:41,0.4,0,2019-04-11 2:55:41,,,,,
22:55:42.483329|0.5|0.0|2019-04-11 02:55:42.483385,22:55:42,0.5,0,2019-04-11 2:55:42,,,,,
22:55:43.692045|0.6|0.0|2019-04-11 02:55:43.692098,22:55:44,0.6,0,2019-04-11 2:55:44,,,,,
22:55:45.231726|0.7|0.1|2019-04-11 02:55:45.231786,22:55:45,0.7,0.1,2019-04-11 2:55:45,,,,,
22:55:46.453640|0.8|0.0|2019-04-11 02:55:46.453701,22:55:46,0.8,0,2019-04-11 2:55:46,,,,,
22:55:47.934779|0.9|0.0|2019-04-11 02:55:47.934839,22:55:48,0.9,0,2019-04-11 2:55:48,,,,,
22:55:49.467671|0.11|0.1|2019-04-11 02:55:49.467726,22:55:49,0.11,0.1,2019-04-11 2:55:49,,,,,
22:55:50.928489|0.12|0.1|2019-04-11 02:55:50.928549,22:55:51,0.12,0.1,2019-04-11 2:55:51,,,,,
22:55:52.207045|0.13|0.0|2019-04-11 02:55:52.207092,22:55:52,0.13,0,2019-04-11 2:55:52,,,,,
22:55:53.736648|0.14|0.1|2019-04-11 02:55:53.736695,22:55:54,0.14,0.1,2019-04-11 2:55:54,,,,,
22:55:54.887061|0.15|0.0|2019-04-11 02:55:54.887114,22:55:55,0.15,0,2019-04-11 2:55:55,,,,,
22:55:56.372625|0.16|0.0|2019-04-11 02:55:56.372679,22:55:56,0.16,0,2019-04-11 2:55:56,,,,,
22:55:57.970580|0.18|0.0|2019-04-11 02:55:57.970644,22:55:58,0.18,0,2019-04-11 2:55:58,,,,,
22:55:59.327310|0.19|0.0|2019-04-11 02:55:59.327374,22:55:59,0.19,0,2019-04-11 2:55:59,,,,,
22:56:00.865324|0.21|0.0|2019-04-11 02:56:00.865367,22:56:01,0.21,0,2019-04-11 2:56:01,,,,,
22:56:02.193401|0.22|0.0|2019-04-11 02:56:02.193446,22:56:02,0.22,0,2019-04-11 2:56:02,,,,,
22:56:03.396696|0.23|0.0|2019-04-11 02:56:03.396780,22:56:03,0.23,0,2019-04-11 2:56:03,,,,,
22:56:04.832735|0.24|0.0|2019-04-11 02:56:04.832797,22:56:05,0.24,0,2019-04-11 2:56:05,,,,,
23:00:20.526459|0.0|0.0|2019-04-11 03:00:20.526557,23:00:21,0,0,2019-04-11 3:00:21,,,,,
23:00:21.935204|0.1|0.0|2019-04-11 03:00:21.935265,23:00:22,0.1,0,2019-04-11 3:00:22,,,,,
23:00:23.277706|0.2|0.0|2019-04-11 03:00:23.277752,23:00:23,0.2,0,2019-04-11 3:00:23,,,,,
23:00:24.412304|0.17|0.0|2019-04-11 03:00:24.412361,23:00:24,0.17,0,2019-04-11 3:00:24,,,,,
23:00:25.866652|0.4|0.0|2019-04-11 03:00:25.866704,23:00:26,0.4,0,2019-04-11 3:00:26,,,,,
23:00:27.308518|0.5|0.0|2019-04-11 03:00:27.308566,23:00:27,0.5,0,2019-04-11 3:00:27,,,,,
23:00:28.670222|0.6|0.0|2019-04-11 03:00:28.670265,23:00:29,0.6,0,2019-04-11 3:00:29,,,,,
23:00:30.083028|0.7|0.1|2019-04-11 03:00:30.083093,23:00:30,0.7,0.1,2019-04-11 3:00:30,,,,,
23:00:31.296310|0.8|0.0|2019-04-11 03:00:31.296364,23:00:31,0.8,0,2019-04-11 3:00:31,,,,,
23:00:32.833822|0.9|0.0|2019-04-11 03:00:32.833877,23:00:33,0.9,0,2019-04-11 3:00:33,,,,,
23:00:35.023853|0.11|0.1|2019-04-11 03:00:35.023901,23:00:35,0.11,0.1,2019-04-11 3:00:35,,,,,
23:00:36.525044|0.12|0.1|2019-04-11 03:00:36.525094,23:00:37,0.12,0.1,2019-04-11 3:00:37,,,,,
23:00:37.838548|0.13|0.0|2019-04-11 03:00:37.838606,23:00:38,0.13,0,2019-04-11 3:00:38,,,,,
23:00:39.397807|0.14|0.0|2019-04-11 03:00:39.397851,23:00:39,0.14,0,2019-04-11 3:00:39,,,,,
23:00:40.527767|0.15|0.0|2019-04-11 03:00:40.527820,23:00:41,0.15,0,2019-04-11 3:00:41,,,,,
23:00:42.670928|0.16|0.0|2019-04-11 03:00:42.670985,23:00:43,0.16,0,2019-04-11 3:00:43,,,,,
23:00:44.680236|0.18|0.0|2019-04-11 03:00:44.680295,23:00:45,0.18,0,2019-04-11 3:00:45,,,,,
23:00:45.984968|0.19|0.0|2019-04-11 03:00:45.985027,23:00:46,0.19,0,2019-04-11 3:00:46,,,,,
23:00:47.525134|0.21|0.0|2019-04-11 03:00:47.525211,23:00:48,0.21,0,2019-04-11 3:00:48,,,,,
23:00:49.155577|0.22|0.0|2019-04-11 03:00:49.155693,23:00:49,0.22,0,2019-04-11 3:00:49,,,,,
23:00:50.642417|0.23|0.0|2019-04-11 03:00:50.642470,23:00:51,0.23,0,2019-04-11 3:00:51,,,,,
23:00:52.243535|0.24|0.0|2019-04-11 03:00:52.243610,23:00:52,0.24,0,2019-04-11 3:00:52,,,,,
23:05:07.323972|0.0|0.0|2019-04-11 03:05:07.324024,23:05:07,0,0,2019-04-11 3:05:07,,,,,
23:05:08.733283|0.1|0.0|2019-04-11 03:05:08.733337,23:05:09,0.1,0,2019-04-11 3:05:09,,,,,
23:05:10.083397|0.2|0.0|2019-04-11 03:05:10.083446,23:05:10,0.2,0,2019-04-11 3:05:10,,,,,
23:05:11.289853|0.17|0.0|2019-04-11 03:05:11.289895,23:05:11,0.17,0,2019-04-11 3:05:11,,,,,
23:05:12.679220|0.4|0.0|2019-04-11 03:05:12.679293,23:05:13,0.4,0,2019-04-11 3:05:13,,,,,
23:05:13.922126|0.5|0.0|2019-04-11 03:05:13.922183,23:05:14,0.5,0,2019-04-11 3:05:14,,,,,
23:05:15.382097|0.6|0.0|2019-04-11 03:05:15.382205,23:05:15,0.6,0,2019-04-11 3:05:15,,,,,
23:05:16.763175|0.7|0.1|2019-04-11 03:05:16.763249,23:05:17,0.7,0.1,2019-04-11 3:05:17,,,,,
23:05:18.325111|0.8|0.0|2019-04-11 03:05:18.325175,23:05:18,0.8,0,2019-04-11 3:05:18,,,,,
23:05:19.551996|0.9|0.0|2019-04-11 03:05:19.552037,23:05:20,0.9,0,2019-04-11 3:05:20,,,,,
23:05:21.164270|0.11|0.1|2019-04-11 03:05:21.164332,23:05:21,0.11,0.1,2019-04-11 3:05:21,,,,,
23:05:22.428804|0.12|0.1|2019-04-11 03:05:22.428857,23:05:22,0.12,0.1,2019-04-11 3:05:22,,,,,
23:05:23.548482|0.13|0.0|2019-04-11 03:05:23.548537,23:05:24,0.13,0,2019-04-11 3:05:24,,,,,
23:05:24.644391|0.14|0.1|2019-04-11 03:05:24.644443,23:05:25,0.14,0.1,2019-04-11 3:05:25,,,,,
23:05:25.924700|0.15|0.0|2019-04-11 03:05:25.924754,23:05:26,0.15,0,2019-04-11 3:05:26,,,,,
23:05:27.196417|0.16|0.0|2019-04-11 03:05:27.196473,23:05:27,0.16,0,2019-04-11 3:05:27,,,,,
23:05:28.881704|0.18|0.0|2019-04-11 03:05:28.881757,23:05:29,0.18,0,2019-04-11 3:05:29,,,,,
23:05:30.100759|0.19|0.0|2019-04-11 03:05:30.100823,23:05:30,0.19,0,2019-04-11 3:05:30,,,,,
23:05:31.383160|0.21|0.0|2019-04-11 03:05:31.383222,23:05:31,0.21,0,2019-04-11 3:05:31,,,,,
23:05:32.820620|0.22|0.0|2019-04-11 03:05:32.820678,23:05:33,0.22,0,2019-04-11 3:05:33,,,,,
23:05:34.025328|0.23|0.0|2019-04-11 03:05:34.025386,23:05:34,0.23,0,2019-04-11 3:05:34,,,,,
23:05:35.356048|0.24|0.0|2019-04-11 03:05:35.356105,23:05:35,0.24,0,2019-04-11 3:05:35,,,,,
23:10:30.492578|0.0|0.0|2019-04-11 03:10:30.492639,23:10:30,0,0,2019-04-11 3:10:30,,,,,
23:10:31.750850|0.1|0.0|2019-04-11 03:10:31.750897,23:10:32,0.1,0,2019-04-11 3:10:32,,,,,
23:10:33.548290|0.2|0.0|2019-04-11 03:10:33.548344,23:10:34,0.2,0,2019-04-11 3:10:34,,,,,
23:10:34.944652|0.17|0.0|2019-04-11 03:10:34.944702,23:10:35,0.17,0,2019-04-11 3:10:35,,,,,
23:10:36.223564|0.4|0.0|2019-04-11 03:10:36.223681,23:10:36,0.4,0,2019-04-11 3:10:36,,,,,
23:10:37.407641|0.5|0.0|2019-04-11 03:10:37.407692,23:10:37,0.5,0,2019-04-11 3:10:37,,,,,
23:10:39.481848|0.6|0.0|2019-04-11 03:10:39.481915,23:10:39,0.6,0,2019-04-11 3:10:39,,,,,
23:10:40.926323|0.7|0.1|2019-04-11 03:10:40.926449,23:10:41,0.7,0.1,2019-04-11 3:10:41,,,,,
23:10:42.347069|0.8|0.0|2019-04-11 03:10:42.347209,23:10:42,0.8,0,2019-04-11 3:10:42,,,,,
23:10:44.027078|0.9|0.0|2019-04-11 03:10:44.027133,23:10:44,0.9,0,2019-04-11 3:10:44,,,,,
23:10:45.915378|0.11|0.1|2019-04-11 03:10:45.915427,23:10:46,0.11,0.1,2019-04-11 3:10:46,,,,,
23:10:47.218529|0.12|0.1|2019-04-11 03:10:47.218581,23:10:47,0.12,0.1,2019-04-11 3:10:47,,,,,
23:10:48.932205|0.13|0.1|2019-04-11 03:10:48.932263,23:10:49,0.13,0.1,2019-04-11 3:10:49,,,,,
23:10:50.687024|0.14|0.1|2019-04-11 03:10:50.687090,23:10:51,0.14,0.1,2019-04-11 3:10:51,,,,,
23:10:52.229653|0.15|0.0|2019-04-11 03:10:52.229705,23:10:52,0.15,0,2019-04-11 3:10:52,,,,,
23:10:53.754427|0.16|0.0|2019-04-11 03:10:53.754514,23:10:54,0.16,0,2019-04-11 3:10:54,,,,,
23:10:55.698423|0.18|0.0|2019-04-11 03:10:55.698467,23:10:56,0.18,0,2019-04-11 3:10:56,,,,,
23:10:57.319839|0.19|0.0|2019-04-11 03:10:57.319902,23:10:57,0.19,0,2019-04-11 3:10:57,,,,,
23:10:59.271162|0.21|0.1|2019-04-11 03:10:59.271211,23:10:59,0.21,0.1,2019-04-11 3:10:59,,,,,
23:11:01.139824|0.22|0.0|2019-04-11 03:11:01.139871,23:11:01,0.22,0,2019-04-11 3:11:01,,,,,
23:11:03.161079|0.23|0.1|2019-04-11 03:11:03.161188,23:11:03,0.23,0.1,2019-04-11 3:11:03,,,,,
23:11:04.916781|0.24|0.1|2019-04-11 03:11:04.916869,23:11:05,0.24,0.1,2019-04-11 3:11:05,,,,,
23:15:20.505180|0.0|0.0|2019-04-11 03:15:20.505230,23:15:21,0,0,2019-04-11 3:15:21,,,,,
23:15:21.812307|0.1|0.0|2019-04-11 03:15:21.812361,23:15:22,0.1,0,2019-04-11 3:15:22,,,,,
23:15:23.359084|0.2|0.0|2019-04-11 03:15:23.359144,23:15:23,0.2,0,2019-04-11 3:15:23,,,,,
23:15:24.492857|0.17|0.0|2019-04-11 03:15:24.492913,23:15:24,0.17,0,2019-04-11 3:15:24,,,,,
23:15:26.031270|0.4|0.0|2019-04-11 03:15:26.031332,23:15:26,0.4,0,2019-04-11 3:15:26,,,,,
23:15:27.270376|0.5|0.0|2019-04-11 03:15:27.270435,23:15:27,0.5,0,2019-04-11 3:15:27,,,,,
23:15:28.528038|0.6|0.0|2019-04-11 03:15:28.528106,23:15:29,0.6,0,2019-04-11 3:15:29,,,,,
23:15:29.736810|0.7|0.1|2019-04-11 03:15:29.736875,23:15:30,0.7,0.1,2019-04-11 3:15:30,,,,,
23:15:30.946519|0.8|0.0|2019-04-11 03:15:30.946570,23:15:31,0.8,0,2019-04-11 3:15:31,,,,,
23:15:32.040136|0.9|0.0|2019-04-11 03:15:32.040205,23:15:32,0.9,0,2019-04-11 3:15:32,,,,,
23:15:33.670821|0.11|0.1|2019-04-11 03:15:33.670880,23:15:34,0.11,0.1,2019-04-11 3:15:34,,,,,
23:15:34.868195|0.12|0.1|2019-04-11 03:15:34.868265,23:15:35,0.12,0.1,2019-04-11 3:15:35,,,,,
23:15:36.072697|0.13|0.1|2019-04-11 03:15:36.072760,23:15:36,0.13,0.1,2019-04-11 3:15:36,,,,,
23:15:37.232296|0.14|0.1|2019-04-11 03:15:37.232348,23:15:37,0.14,0.1,2019-04-11 3:15:37,,,,,
23:15:38.698818|0.15|0.0|2019-04-11 03:15:38.698962,23:15:39,0.15,0,2019-04-11 3:15:39,,,,,
23:15:39.791553|0.16|0.0|2019-04-11 03:15:39.791609,23:15:40,0.16,0,2019-04-11 3:15:40,,,,,
23:15:41.303872|0.18|0.0|2019-04-11 03:15:41.303915,23:15:41,0.18,0,2019-04-11 3:15:41,,,,,
23:15:42.441582|0.19|0.0|2019-04-11 03:15:42.441648,23:15:42,0.19,0,2019-04-11 3:15:42,,,,,
23:15:43.737009|0.21|0.1|2019-04-11 03:15:43.737068,23:15:44,0.21,0.1,2019-04-11 3:15:44,,,,,
23:15:44.904452|0.22|0.0|2019-04-11 03:15:44.904560,23:15:45,0.22,0,2019-04-11 3:15:45,,,,,
23:15:46.053718|0.23|0.1|2019-04-11 03:15:46.053795,23:15:46,0.23,0.1,2019-04-11 3:15:46,,,,,
23:15:47.317786|0.24|0.1|2019-04-11 03:15:47.317947,23:15:47,0.24,0.1,2019-04-11 3:15:47,,,,,
23:20:01.991911|0.0|0.0|2019-04-11 03:20:01.991975,23:20:02,0,0,2019-04-11 3:20:02,,,,,
23:20:03.419753|0.1|0.0|2019-04-11 03:20:03.419817,23:20:03,0.1,0,2019-04-11 3:20:03,,,,,
23:20:04.747230|0.2|0.0|2019-04-11 03:20:04.747307,23:20:05,0.2,0,2019-04-11 3:20:05,,,,,
23:20:06.532806|0.17|0.0|2019-04-11 03:20:06.532872,23:20:07,0.17,0,2019-04-11 3:20:07,,,,,
23:20:08.159657|0.4|0.0|2019-04-11 03:20:08.159722,23:20:08,0.4,0,2019-04-11 3:20:08,,,,,
23:20:09.427194|0.5|0.0|2019-04-11 03:20:09.427261,23:20:09,0.5,0,2019-04-11 3:20:09,,,,,
23:20:10.923960|0.6|0.0|2019-04-11 03:20:10.924023,23:20:11,0.6,0,2019-04-11 3:20:11,,,,,
23:20:12.458828|0.7|0.1|2019-04-11 03:20:12.458884,23:20:12,0.7,0.1,2019-04-11 3:20:12,,,,,
23:20:13.899325|0.8|0.0|2019-04-11 03:20:13.899387,23:20:14,0.8,0,2019-04-11 3:20:14,,,,,
23:20:15.183732|0.9|0.0|2019-04-11 03:20:15.183787,23:20:15,0.9,0,2019-04-11 3:20:15,,,,,
23:20:16.882790|0.11|0.1|2019-04-11 03:20:16.882882,23:20:17,0.11,0.1,2019-04-11 3:20:17,,,,,
23:20:18.642837|0.12|0.1|2019-04-11 03:20:18.642886,23:20:19,0.12,0.1,2019-04-11 3:20:19,,,,,
23:20:20.218534|0.13|0.1|2019-04-11 03:20:20.218584,23:20:20,0.13,0.1,2019-04-11 3:20:20,,,,,
23:20:22.748670|0.14|0.1|2019-04-11 03:20:22.748717,23:20:23,0.14,0.1,2019-04-11 3:20:23,,,,,
23:20:24.211803|0.15|0.0|2019-04-11 03:20:24.211851,23:20:24,0.15,0,2019-04-11 3:20:24,,,,,
23:20:25.416523|0.16|0.0|2019-04-11 03:20:25.416634,23:20:25,0.16,0,2019-04-11 3:20:25,,,,,
23:20:27.307880|0.18|0.0|2019-04-11 03:20:27.307992,23:20:27,0.18,0,2019-04-11 3:20:27,,,,,
23:20:28.897143|0.19|0.0|2019-04-11 03:20:28.897216,23:20:29,0.19,0,2019-04-11 3:20:29,,,,,
23:20:30.588100|0.21|0.1|2019-04-11 03:20:30.588155,23:20:31,0.21,0.1,2019-04-11 3:20:31,,,,,
23:20:32.024813|0.22|0.0|2019-04-11 03:20:32.024873,23:20:32,0.22,0,2019-04-11 3:20:32,,,,,
23:20:33.525429|0.23|0.1|2019-04-11 03:20:33.525534,23:20:34,0.23,0.1,2019-04-11 3:20:34,,,,,
23:20:34.735935|0.24|0.1|2019-04-11 03:20:34.736003,23:20:35,0.24,0.1,2019-04-11 3:20:35,,,,,
23:25:30.345736|0.0|0.0|2019-04-11 03:25:30.345797,23:25:30,0,0,2019-04-11 3:25:30,,,,,
23:25:31.646836|0.1|0.0|2019-04-11 03:25:31.646897,23:25:32,0.1,0,2019-04-11 3:25:32,,,,,
23:25:33.322449|0.2|0.0|2019-04-11 03:25:33.322508,23:25:33,0.2,0,2019-04-11 3:25:33,,,,,
23:25:34.731981|0.17|0.0|2019-04-11 03:25:34.732041,23:25:35,0.17,0,2019-04-11 3:25:35,,,,,
23:25:36.028662|0.4|0.0|2019-04-11 03:25:36.028717,23:25:36,0.4,0,2019-04-11 3:25:36,,,,,
23:25:37.511593|0.5|0.0|2019-04-11 03:25:37.511647,23:25:38,0.5,0,2019-04-11 3:25:38,,,,,
23:25:38.629744|0.6|0.0|2019-04-11 03:25:38.629791,23:25:39,0.6,0,2019-04-11 3:25:39,,,,,
23:25:39.894030|0.7|0.1|2019-04-11 03:25:39.894087,23:25:40,0.7,0.1,2019-04-11 3:25:40,,,,,
23:25:41.063073|0.8|0.0|2019-04-11 03:25:41.063138,23:25:41,0.8,0,2019-04-11 3:25:41,,,,,
23:25:42.274153|0.9|0.0|2019-04-11 03:25:42.274212,23:25:42,0.9,0,2019-04-11 3:25:42,,,,,
23:25:43.814588|0.11|0.1|2019-04-11 03:25:43.814631,23:25:44,0.11,0.1,2019-04-11 3:25:44,,,,,
23:25:44.938748|0.12|0.1|2019-04-11 03:25:44.938826,23:25:45,0.12,0.1,2019-04-11 3:25:45,,,,,
23:25:46.282639|0.13|0.0|2019-04-11 03:25:46.282694,23:25:46,0.13,0,2019-04-11 3:25:46,,,,,
23:25:47.401164|0.14|0.0|2019-04-11 03:25:47.401244,23:25:47,0.14,0,2019-04-11 3:25:47,,,,,
