DATE,LINE,RESULT,,,,TOTAL_ONES,,
,,,,,,1381,,
0.0055,0,0,,,,,,
0.0055,0.1,0,,,,,,
0.0055,0.2,1,,,,,,
0.0055,0.17,0,,,,,,
0.0055,0.4,0,,,,,,
0.0055,0.5,0,,,,,,
0.0055,0.6,0,,,,,,
0.0055,0.7,1,,,,,,
0.0055,0.8,0,,,,,,
0.0055,0.9,0,,,,,,
0.0055,0.11,1,,,,,,
0.0055,0.12,1,,,,,,
0.0055,0.13,0,,,,,,
0.0055,0.14,0,,,,,,
0.0055,0.15,1,,,,,,
0.0055,0.16,0,,,,,,
0.0055,0.18,0,,,,,,
0.0055,0.19,0,,,,,,
0.0056,0.21,0,,,,,,
0.0056,0.22,0,,,,,,
0.0056,0.23,0,,,,,,
0.0056,0.24,0,,,,,,
0.0010,0,0,,,,,,
0.0010,0.1,0,,,,,,
0.0010,0.2,1,,,,,,
0.0010,0.17,0,,,,,,
0.0010,0.4,0,,,,,,
0.0010,0.5,0,,,,,,
0.0010,0.6,0,,,,,,
0.0010,0.7,1,,,,,,
0.0010,0.8,0,,,,,,
0.0010,0.9,0,,,,,,
0.0010,0.11,1,,,,,,
0.0010,0.12,1,,,,,,
0.0010,0.13,0,,,,,,
0.0010,0.14,0,,,,,,
0.0010,0.15,0,,,,,,
0.0010,0.16,0,,,,,,
0.0010,0.18,0,,,,,,
0.0010,0.19,0,,,,,,
0.0010,0.21,0,,,,,,
0.0010,0.22,0,,,,,,
0.0010,0.23,0,,,,,,
0.0010,0.24,0,,,,,,
0.0015,0,0,,,,,,
0.0015,0.1,0,,,,,,
0.0015,0.2,1,,,,,,
0.0015,0.17,0,,,,,,
0.0015,0.4,0,,,,,,
0.0015,0.5,0,,,,,,
0.0015,0.6,0,,,,,,
0.0015,0.7,1,,,,,,
0.0015,0.8,0,,,,,,
0.0015,0.9,0,,,,,,
0.0015,0.11,1,,,,,,
0.0015,0.12,1,,,,,,
0.0015,0.13,0,,,,,,
0.0015,0.14,0,,,,,,
0.0015,0.15,0,,,,,,
0.0015,0.16,0,,,,,,
0.0015,0.18,0,,,,,,
0.0015,0.19,0,,,,,,
0.0015,0.21,0,,,,,,
0.0015,0.22,0,,,,,,
0.0015,0.23,0,,,,,,
0.0015,0.24,0,,,,,,
0.0110,0,0,,,,,,
0.0110,0.1,0,,,,,,
0.0110,0.2,1,,,,,,
0.0110,0.17,0,,,,,,
0.0110,0.4,0,,,,,,
0.0110,0.5,0,,,,,,
0.0110,0.6,0,,,,,,
0.0110,0.7,1,,,,,,
0.0110,0.8,0,,,,,,
0.0110,0.9,0,,,,,,
0.0110,0.11,1,,,,,,
0.0110,0.12,1,,,,,,
0.0110,0.13,0,,,,,,
0.0110,0.14,0,,,,,,
0.0110,0.15,0,,,,,,
0.0110,0.16,0,,,,,,
0.0110,0.18,0,,,,,,
0.0110,0.19,0,,,,,,
0.0110,0.21,0,,,,,,
0.0110,0.22,0,,,,,,
0.0110,0.23,0,,,,,,
0.0110,0.24,0,,,,,,
0.0115,0,0,,,,,,
0.0115,0.1,0,,,,,,
0.0115,0.2,1,,,,,,
0.0115,0.17,0,,,,,,
0.0115,0.4,0,,,,,,
0.0115,0.5,0,,,,,,
0.0115,0.6,0,,,,,,
0.0115,0.7,1,,,,,,
0.0115,0.8,0,,,,,,
0.0115,0.9,0,,,,,,
0.0115,0.11,1,,,,,,
0.0115,0.12,1,,,,,,
0.0115,0.13,0,,,,,,
0.0115,0.14,0,,,,,,
0.0115,0.15,0,,,,,,
0.0115,0.16,0,,,,,,
0.0115,0.18,0,,,,,,
0.0115,0.19,0,,,,,,
0.0115,0.21,0,,,,,,
0.0115,0.22,0,,,,,,
0.0115,0.23,0,,,,,,
0.0115,0.24,0,,,,,,
0.0120,0,0,,,,,,
0.0120,0.1,0,,,,,,
0.0120,0.2,1,,,,,,
0.0120,0.17,0,,,,,,
0.0120,0.4,0,,,,,,
0.0120,0.5,0,,,,,,
0.0120,0.6,0,,,,,,
0.0120,0.7,1,,,,,,
0.0120,0.8,0,,,,,,
0.0120,0.9,0,,,,,,
0.0120,0.11,1,,,,,,
0.0120,0.12,1,,,,,,
0.0120,0.13,0,,,,,,
0.0120,0.14,0,,,,,,
0.0120,0.15,0,,,,,,
0.0120,0.16,0,,,,,,
0.0120,0.18,0,,,,,,
0.0120,0.19,0,,,,,,
0.0120,0.21,0,,,,,,
0.0120,0.22,0,,,,,,
0.0120,0.23,0,,,,,,
0.0120,0.24,0,,,,,,
0.0125,0,0,,,,,,
0.0125,0.1,0,,,,,,
0.0125,0.2,1,,,,,,
0.0125,0.17,0,,,,,,
0.0125,0.4,0,,,,,,
0.0125,0.5,0,,,,,,
0.0125,0.6,0,,,,,,
0.0125,0.7,1,,,,,,
0.0125,0.8,0,,,,,,
0.0125,0.9,0,,,,,,
0.0125,0.11,1,,,,,,
0.0125,0.12,1,,,,,,
0.0125,0.13,0,,,,,,
0.0125,0.14,0,,,,,,
0.0125,0.15,0,,,,,,
0.0125,0.16,0,,,,,,
0.0125,0.18,0,,,,,,
0.0125,0.19,0,,,,,,
0.0125,0.21,0,,,,,,
0.0125,0.22,0,,,,,,
0.0125,0.23,0,,,,,,
0.0125,0.24,0,,,,,,
0.0130,0,0,,,,,,
0.0130,0.1,0,,,,,,
0.0130,0.2,1,,,,,,
0.0130,0.17,0,,,,,,
0.0130,0.4,0,,,,,,
0.0130,0.5,0,,,,,,
0.0130,0.6,0,,,,,,
0.0130,0.7,1,,,,,,
0.0130,0.8,0,,,,,,
0.0130,0.9,0,,,,,,
0.0130,0.11,1,,,,,,
0.0130,0.12,1,,,,,,
0.0130,0.13,0,,,,,,
0.0130,0.14,0,,,,,,
0.0130,0.15,0,,,,,,
0.0130,0.16,0,,,,,,
0.0130,0.18,0,,,,,,
0.0130,0.19,0,,,,,,
0.0130,0.21,0,,,,,,
0.0130,0.22,0,,,,,,
0.0130,0.23,0,,,,,,
0.0130,0.24,0,,,,,,
0.0135,0,0,,,,,,
0.0135,0.1,0,,,,,,
0.0135,0.2,1,,,,,,
0.0135,0.17,0,,,,,,
0.0135,0.4,0,,,,,,
0.0135,0.5,0,,,,,,
0.0135,0.6,0,,,,,,
0.0135,0.7,1,,,,,,
0.0135,0.8,0,,,,,,
0.0135,0.9,0,,,,,,
0.0135,0.11,1,,,,,,
0.0135,0.12,1,,,,,,
0.0135,0.13,0,,,,,,
0.0135,0.14,0,,,,,,
0.0135,0.15,0,,,,,,
0.0135,0.16,0,,,,,,
0.0135,0.18,0,,,,,,
0.0135,0.19,0,,,,,,
0.0136,0.21,0,,,,,,
0.0136,0.22,0,,,,,,
0.0136,0.23,0,,,,,,
0.0136,0.24,0,,,,,,
0.0140,0,0,,,,,,
0.0140,0.1,0,,,,,,
0.0140,0.2,1,,,,,,
0.0140,0.17,0,,,,,,
0.0140,0.4,0,,,,,,
0.0140,0.5,0,,,,,,
0.0140,0.6,0,,,,,,
0.0140,0.7,1,,,,,,
0.0140,0.8,0,,,,,,
0.0140,0.9,0,,,,,,
0.0140,0.11,1,,,,,,
0.0140,0.12,1,,,,,,
0.0140,0.13,0,,,,,,
0.0140,0.14,0,,,,,,
0.0140,0.15,0,,,,,,
0.0140,0.16,0,,,,,,
0.0140,0.18,0,,,,,,
0.0140,0.19,0,,,,,,
0.0140,0.21,0,,,,,,
0.0140,0.22,0,,,,,,
0.0140,0.23,0,,,,,,
0.0140,0.24,0,,,,,,
0.0145,0,0,,,,,,
0.0145,0.1,0,,,,,,
0.0145,0.2,1,,,,,,
0.0145,0.17,0,,,,,,
0.0145,0.4,0,,,,,,
0.0145,0.5,0,,,,,,
0.0145,0.6,0,,,,,,
0.0145,0.7,0,,,,,,
0.0145,0.8,0,,,,,,
0.0145,0.9,0,,,,,,
0.0145,0.11,0,,,,,,
0.0145,0.12,0,,,,,,
0.0145,0.13,0,,,,,,
0.0145,0.14,0,,,,,,
0.0145,0.15,0,,,,,,
0.0145,0.16,0,,,,,,
0.0145,0.18,0,,,,,,
0.0145,0.19,0,,,,,,
0.0145,0.21,0,,,,,,
0.0145,0.22,0,,,,,,
0.0145,0.23,0,,,,,,
0.0145,0.24,0,,,,,,
0.0150,0,0,,,,,,
0.0150,0.1,0,,,,,,
0.0150,0.2,0,,,,,,
0.0150,0.17,0,,,,,,
0.0150,0.4,0,,,,,,
0.0150,0.5,0,,,,,,
0.0150,0.6,0,,,,,,
0.0150,0.7,0,,,,,,
0.0150,0.8,0,,,,,,
0.0150,0.9,0,,,,,,
0.0150,0.11,0,,,,,,
0.0150,0.12,0,,,,,,
0.0150,0.13,0,,,,,,
0.0150,0.14,0,,,,,,
0.0150,0.15,0,,,,,,
0.0150,0.16,0,,,,,,
0.0150,0.18,0,,,,,,
0.0150,0.19,0,,,,,,
0.0151,0.21,0,,,,,,
0.0151,0.22,0,,,,,,
0.0151,0.23,0,,,,,,
0.0151,0.24,0,,,,,,
0.0155,0,0,,,,,,
0.0155,0.1,0,,,,,,
0.0155,0.2,0,,,,,,
0.0155,0.17,0,,,,,,
0.0155,0.4,0,,,,,,
0.0155,0.5,0,,,,,,
0.0155,0.6,0,,,,,,
0.0155,0.7,0,,,,,,
0.0155,0.8,0,,,,,,
0.0155,0.9,0,,,,,,
0.0155,0.11,0,,,,,,
0.0155,0.12,0,,,,,,
0.0155,0.13,0,,,,,,
0.0155,0.14,0,,,,,,
0.0155,0.15,0,,,,,,
0.0155,0.16,0,,,,,,
0.0155,0.18,0,,,,,,
0.0155,0.19,0,,,,,,
0.0155,0.21,0,,,,,,
0.0155,0.22,0,,,,,,
0.0155,0.23,0,,,,,,
0.0155,0.24,0,,,,,,
0.0020,0,0,,,,,,
0.0020,0.1,0,,,,,,
0.0020,0.2,0,,,,,,
0.0020,0.17,0,,,,,,
0.0020,0.4,0,,,,,,
0.0020,0.5,0,,,,,,
0.0020,0.6,0,,,,,,
0.0020,0.7,0,,,,,,
0.0020,0.8,0,,,,,,
0.0020,0.9,0,,,,,,
0.0020,0.11,0,,,,,,
0.0020,0.12,0,,,,,,
0.0020,0.13,0,,,,,,
0.0020,0.14,0,,,,,,
0.0020,0.15,0,,,,,,
0.0020,0.16,0,,,,,,
0.0020,0.18,0,,,,,,
0.0020,0.19,0,,,,,,
0.0020,0.21,0,,,,,,
0.0020,0.22,0,,,,,,
0.0020,0.23,0,,,,,,
0.0020,0.24,0,,,,,,
0.0025,0,0,,,,,,
0.0025,0.1,0,,,,,,
0.0025,0.2,0,,,,,,
0.0025,0.17,0,,,,,,
0.0025,0.4,0,,,,,,
0.0025,0.5,0,,,,,,
0.0025,0.6,0,,,,,,
0.0025,0.7,0,,,,,,
0.0025,0.8,0,,,,,,
0.0025,0.9,0,,,,,,
0.0025,0.11,0,,,,,,
0.0025,0.12,0,,,,,,
0.0025,0.13,0,,,,,,
0.0025,0.14,0,,,,,,
0.0025,0.15,0,,,,,,
0.0025,0.16,0,,,,,,
0.0025,0.18,0,,,,,,
0.0025,0.19,0,,,,,,
0.0025,0.21,0,,,,,,
0.0025,0.22,0,,,,,,
0.0025,0.23,0,,,,,,
0.0025,0.24,0,,,,,,
0.0210,0,0,,,,,,
0.0210,0.1,0,,,,,,
0.0210,0.2,0,,,,,,
0.0210,0.17,0,,,,,,
0.0210,0.4,0,,,,,,
0.0210,0.5,0,,,,,,
0.0210,0.6,0,,,,,,
0.0210,0.7,0,,,,,,
0.0210,0.8,0,,,,,,
0.0210,0.9,0,,,,,,
0.0210,0.11,0,,,,,,
0.0210,0.12,0,,,,,,
0.0210,0.13,0,,,,,,
0.0210,0.14,0,,,,,,
0.0210,0.15,0,,,,,,
0.0210,0.16,0,,,,,,
0.0210,0.18,0,,,,,,
0.0210,0.19,0,,,,,,
0.0210,0.21,0,,,,,,
0.0210,0.22,0,,,,,,
0.0210,0.23,0,,,,,,
0.0210,0.24,0,,,,,,
0.0215,0,0,,,,,,
0.0215,0.1,0,,,,,,
0.0215,0.2,0,,,,,,
0.0215,0.17,0,,,,,,
0.0215,0.4,0,,,,,,
0.0215,0.5,0,,,,,,
0.0215,0.6,0,,,,,,
0.0215,0.7,0,,,,,,
0.0215,0.8,0,,,,,,
0.0215,0.9,0,,,,,,
0.0215,0.11,0,,,,,,
0.0215,0.12,0,,,,,,
0.0215,0.13,0,,,,,,
0.0215,0.14,0,,,,,,
0.0215,0.15,0,,,,,,
0.0215,0.16,0,,,,,,
0.0215,0.18,0,,,,,,
0.0215,0.19,0,,,,,,
0.0215,0.21,0,,,,,,
0.0215,0.22,0,,,,,,
0.0215,0.23,0,,,,,,
0.0215,0.24,0,,,,,,
0.0220,0,0,,,,,,
0.0220,0.1,0,,,,,,
0.0220,0.2,0,,,,,,
0.0220,0.17,0,,,,,,
0.0220,0.4,0,,,,,,
0.0220,0.5,0,,,,,,
0.0220,0.6,0,,,,,,
0.0220,0.7,0,,,,,,
0.0220,0.8,0,,,,,,
0.0220,0.9,0,,,,,,
0.0220,0.11,0,,,,,,
0.0220,0.12,0,,,,,,
0.0220,0.13,0,,,,,,
0.0220,0.14,0,,,,,,
0.0220,0.15,0,,,,,,
0.0220,0.16,0,,,,,,
0.0220,0.18,0,,,,,,
0.0220,0.19,0,,,,,,
0.0220,0.21,0,,,,,,
0.0220,0.22,0,,,,,,
0.0220,0.23,0,,,,,,
0.0220,0.24,0,,,,,,
0.0225,0,0,,,,,,
0.0225,0.1,0,,,,,,
0.0225,0.2,0,,,,,,
0.0225,0.17,0,,,,,,
0.0225,0.4,0,,,,,,
0.0225,0.5,0,,,,,,
0.0225,0.6,0,,,,,,
0.0225,0.7,0,,,,,,
0.0225,0.8,0,,,,,,
0.0225,0.9,0,,,,,,
0.0225,0.11,0,,,,,,
0.0225,0.12,0,,,,,,
0.0225,0.13,0,,,,,,
0.0225,0.14,0,,,,,,
0.0225,0.15,0,,,,,,
0.0225,0.16,0,,,,,,
0.0225,0.18,0,,,,,,
0.0225,0.19,0,,,,,,
0.0225,0.21,0,,,,,,
0.0225,0.22,0,,,,,,
0.0225,0.23,0,,,,,,
0.0225,0.24,0,,,,,,
0.0230,0,0,,,,,,
0.0230,0.1,0,,,,,,
0.0230,0.2,0,,,,,,
0.0230,0.17,0,,,,,,
0.0230,0.4,0,,,,,,
0.0230,0.5,0,,,,,,
0.0230,0.6,0,,,,,,
0.0230,0.7,0,,,,,,
0.0230,0.8,0,,,,,,
0.0230,0.9,0,,,,,,
0.0230,0.11,0,,,,,,
0.0230,0.12,0,,,,,,
0.0230,0.13,0,,,,,,
0.0230,0.14,0,,,,,,
0.0230,0.15,0,,,,,,
0.0230,0.16,0,,,,,,
0.0230,0.18,0,,,,,,
0.0231,0.19,0,,,,,,
0.0231,0.21,0,,,,,,
0.0231,0.22,0,,,,,,
0.0231,0.23,0,,,,,,
0.0231,0.24,0,,,,,,
0.0235,0,0,,,,,,
0.0235,0.1,0,,,,,,
0.0235,0.2,0,,,,,,
0.0235,0.17,0,,,,,,
0.0235,0.4,0,,,,,,
0.0235,0.5,0,,,,,,
0.0235,0.6,0,,,,,,
0.0235,0.7,0,,,,,,
0.0235,0.8,0,,,,,,
0.0235,0.9,0,,,,,,
0.0235,0.11,0,,,,,,
0.0235,0.12,0,,,,,,
0.0235,0.13,0,,,,,,
0.0235,0.14,0,,,,,,
0.0235,0.15,0,,,,,,
0.0235,0.16,0,,,,,,
0.0235,0.18,0,,,,,,
0.0235,0.19,0,,,,,,
0.0235,0.21,0,,,,,,
0.0235,0.22,0,,,,,,
0.0235,0.23,0,,,,,,
0.0235,0.24,0,,,,,,
0.0240,0,0,,,,,,
0.0240,0.1,0,,,,,,
0.0240,0.2,0,,,,,,
0.0240,0.17,0,,,,,,
0.0240,0.4,0,,,,,,
0.0240,0.5,0,,,,,,
0.0240,0.6,0,,,,,,
0.0240,0.7,0,,,,,,
0.0240,0.8,0,,,,,,
0.0240,0.9,0,,,,,,
0.0240,0.11,0,,,,,,
0.0240,0.12,0,,,,,,
0.0240,0.13,0,,,,,,
0.0240,0.14,0,,,,,,
0.0240,0.15,0,,,,,,
0.0240,0.16,0,,,,,,
0.0240,0.18,0,,,,,,
0.0240,0.19,0,,,,,,
0.0240,0.21,0,,,,,,
0.0240,0.22,0,,,,,,
0.0240,0.23,0,,,,,,
0.0240,0.24,0,,,,,,
0.0245,0,0,,,,,,
0.0245,0.1,0,,,,,,
0.0245,0.2,0,,,,,,
0.0245,0.17,0,,,,,,
0.0245,0.4,0,,,,,,
0.0245,0.5,0,,,,,,
0.0245,0.6,0,,,,,,
0.0245,0.7,0,,,,,,
0.0245,0.8,0,,,,,,
0.0245,0.9,0,,,,,,
0.0245,0.11,0,,,,,,
0.0245,0.12,0,,,,,,
0.0245,0.13,0,,,,,,
0.0245,0.14,0,,,,,,
0.0245,0.15,0,,,,,,
0.0245,0.16,0,,,,,,
0.0245,0.18,0,,,,,,
0.0245,0.19,0,,,,,,
0.0245,0.21,0,,,,,,
0.0245,0.22,0,,,,,,
0.0245,0.23,0,,,,,,
0.0245,0.24,0,,,,,,
0.0250,0,0,,,,,,
0.0250,0.1,0,,,,,,
0.0250,0.2,0,,,,,,
0.0250,0.17,0,,,,,,
0.0250,0.4,0,,,,,,
0.0250,0.5,0,,,,,,
0.0250,0.6,0,,,,,,
0.0250,0.7,0,,,,,,
0.0250,0.8,0,,,,,,
0.0250,0.9,0,,,,,,
0.0250,0.11,0,,,,,,
0.0250,0.12,0,,,,,,
0.0250,0.13,0,,,,,,
0.0250,0.14,0,,,,,,
0.0250,0.15,0,,,,,,
0.0250,0.16,0,,,,,,
0.0250,0.18,0,,,,,,
0.0250,0.19,0,,,,,,
0.0250,0.21,0,,,,,,
0.0250,0.22,0,,,,,,
0.0250,0.23,0,,,,,,
0.0250,0.24,0,,,,,,
0.0254,0,0,,,,,,
0.0255,0.1,0,,,,,,
0.0255,0.2,0,,,,,,
0.0255,0.17,0,,,,,,
0.0255,0.4,0,,,,,,
0.0255,0.5,0,,,,,,
0.0255,0.6,0,,,,,,
0.0255,0.7,0,,,,,,
0.0255,0.8,0,,,,,,
0.0255,0.9,0,,,,,,
0.0255,0.11,0,,,,,,
0.0255,0.12,0,,,,,,
0.0255,0.13,0,,,,,,
0.0255,0.14,0,,,,,,
0.0255,0.15,0,,,,,,
0.0255,0.16,0,,,,,,
0.0255,0.18,0,,,,,,
0.0255,0.19,0,,,,,,
0.0255,0.21,0,,,,,,
0.0255,0.22,0,,,,,,
0.0255,0.23,0,,,,,,
0.0255,0.24,0,,,,,,
0.0030,0,0,,,,,,
0.0030,0.1,0,,,,,,
0.0030,0.2,0,,,,,,
0.0030,0.17,0,,,,,,
0.0030,0.4,0,,,,,,
0.0030,0.5,0,,,,,,
0.0030,0.6,0,,,,,,
0.0030,0.7,0,,,,,,
0.0030,0.8,0,,,,,,
0.0030,0.9,0,,,,,,
0.0030,0.11,0,,,,,,
0.0030,0.12,0,,,,,,
0.0030,0.13,0,,,,,,
0.0030,0.14,0,,,,,,
0.0030,0.15,0,,,,,,
0.0030,0.16,0,,,,,,
0.0030,0.18,0,,,,,,
0.0030,0.19,0,,,,,,
0.0030,0.21,0,,,,,,
0.0030,0.22,0,,,,,,
0.0030,0.23,0,,,,,,
0.0030,0.24,0,,,,,,
0.0035,0,0,,,,,,
0.0035,0.1,0,,,,,,
0.0035,0.2,0,,,,,,
0.0035,0.17,0,,,,,,
0.0035,0.4,0,,,,,,
0.0035,0.5,0,,,,,,
0.0035,0.6,0,,,,,,
0.0035,0.7,1,,,,,,
0.0035,0.8,0,,,,,,
0.0035,0.9,0,,,,,,
0.0035,0.11,0,,,,,,
0.0035,0.12,0,,,,,,
0.0035,0.13,0,,,,,,
0.0035,0.14,0,,,,,,
0.0035,0.15,0,,,,,,
0.0035,0.16,0,,,,,,
0.0035,0.18,0,,,,,,
0.0035,0.19,0,,,,,,
0.0035,0.21,0,,,,,,
0.0035,0.22,0,,,,,,
0.0035,0.23,0,,,,,,
0.0035,0.24,0,,,,,,
0.0310,0,0,,,,,,
0.0310,0.1,0,,,,,,
0.0310,0.2,0,,,,,,
0.0310,0.17,0,,,,,,
0.0310,0.4,0,,,,,,
0.0310,0.5,0,,,,,,
0.0310,0.6,0,,,,,,
0.0310,0.7,1,,,,,,
0.0310,0.8,0,,,,,,
0.0310,0.9,0,,,,,,
0.0310,0.11,0,,,,,,
0.0310,0.12,0,,,,,,
0.0310,0.13,0,,,,,,
0.0310,0.14,0,,,,,,
0.0310,0.15,0,,,,,,
0.0310,0.16,0,,,,,,
0.0310,0.18,0,,,,,,
0.0310,0.19,0,,,,,,
0.0310,0.21,0,,,,,,
0.0310,0.22,0,,,,,,
0.0310,0.23,0,,,,,,
0.0310,0.24,0,,,,,,
0.0735,0,0,,,,,,
0.0735,0.1,0,,,,,,
0.0735,0.2,0,,,,,,
0.0735,0.17,0,,,,,,
0.0735,0.4,0,,,,,,
0.0735,0.5,0,,,,,,
0.0735,0.6,0,,,,,,
0.0735,0.7,0,,,,,,
0.0735,0.8,0,,,,,,
0.0735,0.9,0,,,,,,
0.0735,0.11,0,,,,,,
0.0736,0.12,0,,,,,,
0.0736,0.13,0,,,,,,
0.0736,0.14,0,,,,,,
0.0736,0.15,0,,,,,,
0.0736,0.16,0,,,,,,
0.0736,0.18,0,,,,,,
0.0736,0.19,0,,,,,,
0.0736,0.21,0,,,,,,
0.0736,0.22,0,,,,,,
0.0736,0.23,0,,,,,,
0.0736,0.24,0,,,,,,
0.0740,0,0,,,,,,
0.0740,0.1,0,,,,,,
0.0740,0.2,0,,,,,,
0.0740,0.17,0,,,,,,
0.0740,0.4,0,,,,,,
0.0740,0.5,0,,,,,,
0.0740,0.6,0,,,,,,
0.0740,0.7,0,,,,,,
0.0740,0.8,0,,,,,,
0.0740,0.9,0,,,,,,
0.0740,0.11,0,,,,,,
0.0740,0.12,0,,,,,,
0.0740,0.13,0,,,,,,
0.0740,0.14,0,,,,,,
0.0740,0.15,0,,,,,,
0.0740,0.16,0,,,,,,
0.0741,0.18,0,,,,,,
0.0741,0.19,0,,,,,,
0.0741,0.21,0,,,,,,
0.0741,0.22,0,,,,,,
0.0741,0.23,0,,,,,,
0.0741,0.24,0,,,,,,
0.0745,0,0,,,,,,
0.0745,0.1,0,,,,,,
0.0745,0.2,0,,,,,,
0.0745,0.17,0,,,,,,
0.0745,0.4,0,,,,,,
0.0745,0.5,0,,,,,,
0.0745,0.6,0,,,,,,
0.0745,0.7,0,,,,,,
0.0745,0.8,0,,,,,,
0.0745,0.9,0,,,,,,
0.0745,0.11,0,,,,,,
0.0745,0.12,0,,,,,,
0.0745,0.13,0,,,,,,
0.0745,0.14,0,,,,,,
0.0745,0.15,0,,,,,,
0.0745,0.16,0,,,,,,
0.0745,0.18,0,,,,,,
0.0746,0.19,0,,,,,,
0.0746,0.21,0,,,,,,
0.0746,0.22,0,,,,,,
0.0746,0.23,0,,,,,,
0.0746,0.24,0,,,,,,
0.0750,0,0,,,,,,
0.0750,0.1,0,,,,,,
0.0750,0.2,0,,,,,,
0.0750,0.17,0,,,,,,
0.0750,0.4,0,,,,,,
0.0750,0.5,0,,,,,,
0.0750,0.6,0,,,,,,
0.0750,0.7,0,,,,,,
0.0750,0.8,0,,,,,,
0.0750,0.9,0,,,,,,
0.0750,0.11,0,,,,,,
0.0750,0.12,0,,,,,,
0.0750,0.13,0,,,,,,
0.0750,0.14,0,,,,,,
0.0750,0.15,0,,,,,,
0.0750,0.16,0,,,,,,
0.0750,0.18,0,,,,,,
0.0750,0.19,0,,,,,,
0.0750,0.21,0,,,,,,
0.0750,0.22,0,,,,,,
0.0750,0.23,0,,,,,,
0.0750,0.24,0,,,,,,
0.0755,0,0,,,,,,
0.0755,0.1,0,,,,,,
0.0755,0.2,0,,,,,,
0.0755,0.17,0,,,,,,
0.0755,0.4,0,,,,,,
0.0755,0.5,0,,,,,,
0.0755,0.6,0,,,,,,
0.0755,0.7,0,,,,,,
0.0755,0.8,0,,,,,,
0.0755,0.9,0,,,,,,
0.0755,0.11,0,,,,,,
0.0755,0.12,0,,,,,,
0.0755,0.13,0,,,,,,
0.0755,0.14,0,,,,,,
0.0755,0.15,0,,,,,,
0.0755,0.16,0,,,,,,
0.0755,0.18,0,,,,,,
0.0755,0.19,0,,,,,,
0.0755,0.21,0,,,,,,
0.0755,0.22,0,,,,,,
0.0755,0.23,0,,,,,,
0.0755,0.24,0,,,,,,
0.0080,0,0,,,,,,
0.0080,0.1,0,,,,,,
0.0080,0.2,0,,,,,,
0.0080,0.17,0,,,,,,
0.0080,0.4,0,,,,,,
0.0080,0.5,0,,,,,,
0.0080,0.6,0,,,,,,
0.0080,0.7,0,,,,,,
0.0080,0.8,0,,,,,,
0.0080,0.9,0,,,,,,
0.0080,0.11,0,,,,,,
0.0080,0.12,0,,,,,,
0.0080,0.13,0,,,,,,
0.0080,0.14,0,,,,,,
0.0080,0.15,0,,,,,,
0.0080,0.16,0,,,,,,
0.0081,0.18,0,,,,,,
0.0081,0.19,0,,,,,,
0.0081,0.21,0,,,,,,
0.0081,0.22,0,,,,,,
0.0081,0.23,0,,,,,,
0.0081,0.24,0,,,,,,
0.0085,0,0,,,,,,
0.0085,0.1,0,,,,,,
0.0085,0.2,0,,,,,,
0.0085,0.17,0,,,,,,
0.0085,0.4,0,,,,,,
0.0085,0.5,0,,,,,,
0.0085,0.6,0,,,,,,
0.0085,0.7,0,,,,,,
0.0085,0.8,0,,,,,,
0.0085,0.9,0,,,,,,
0.0085,0.11,0,,,,,,
0.0085,0.12,0,,,,,,
0.0085,0.13,0,,,,,,
0.0085,0.14,0,,,,,,
0.0085,0.15,0,,,,,,
0.0085,0.16,0,,,,,,
0.0085,0.18,0,,,,,,
0.0085,0.19,0,,,,,,
0.0085,0.21,0,,,,,,
0.0085,0.22,0,,,,,,
0.0085,0.23,0,,,,,,
0.0085,0.24,0,,,,,,
0.0810,0,0,,,,,,
0.0810,0.1,0,,,,,,
0.0810,0.2,0,,,,,,
0.0810,0.17,0,,,,,,
0.0810,0.4,0,,,,,,
0.0810,0.5,0,,,,,,
0.0810,0.6,0,,,,,,
0.0810,0.7,0,,,,,,
0.0810,0.8,0,,,,,,
0.0810,0.9,0,,,,,,
0.0810,0.11,0,,,,,,
0.0810,0.12,0,,,,,,
0.0810,0.13,0,,,,,,
0.0810,0.14,0,,,,,,
0.0810,0.15,0,,,,,,
0.0810,0.16,0,,,,,,
0.0810,0.18,0,,,,,,
0.0810,0.19,0,,,,,,
0.0810,0.21,0,,,,,,
0.0810,0.22,0,,,,,,
0.0810,0.23,0,,,,,,
0.0810,0.24,0,,,,,,
0.0815,0,0,,,,,,
0.0815,0.1,0,,,,,,
0.0815,0.2,0,,,,,,
0.0815,0.17,0,,,,,,
0.0815,0.4,0,,,,,,
0.0815,0.5,0,,,,,,
0.0815,0.6,0,,,,,,
0.0815,0.7,0,,,,,,
0.0815,0.8,0,,,,,,
0.0815,0.9,0,,,,,,
0.0815,0.11,0,,,,,,
0.0815,0.12,0,,,,,,
0.0815,0.13,0,,,,,,
0.0815,0.14,0,,,,,,
0.0816,0.15,0,,,,,,
0.0816,0.16,0,,,,,,
0.0816,0.18,0,,,,,,
0.0816,0.19,0,,,,,,
0.0816,0.21,0,,,,,,
0.0816,0.22,0,,,,,,
0.0816,0.23,0,,,,,,
0.0816,0.24,0,,,,,,
0.0820,0,0,,,,,,
0.0820,0.1,0,,,,,,
0.0820,0.2,0,,,,,,
0.0820,0.17,0,,,,,,
0.0820,0.4,0,,,,,,
0.0820,0.5,0,,,,,,
0.0820,0.6,0,,,,,,
0.0820,0.7,0,,,,,,
0.0820,0.8,0,,,,,,
0.0820,0.9,0,,,,,,
0.0820,0.11,0,,,,,,
