STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,ENTRY_DELTA,EXITS                                                               ,EXIT_DELTA,Diff
4AV-9 ST,DFGMNR,BMT,2/26/19,3:00:00,REGULAR,619143,0,1279830,0,0
4AV-9 ST,DFGMNR,BMT,2/26/19,7:00:00,REGULAR,619155,12,1279883,53,-41
4AV-9 ST,DFGMNR,BMT,2/26/19,11:00:00,REGULAR,619319,164,1280131,248,-84
4AV-9 ST,DFGMNR,BMT,2/26/19,15:00:00,REGULAR,619368,49,1280256,125,-76
4AV-9 ST,DFGMNR,BMT,2/26/19,19:00:00,REGULAR,619464,96,1280417,161,-65
4AV-9 ST,DFGMNR,BMT,2/26/19,23:00:00,REGULAR,619493,29,1280467,50,-21
4AV-9 ST,DFGMNR,BMT,2/26/19,3:00:00,REGULAR,92804,0,27142,0,0
4AV-9 ST,DFGMNR,BMT,2/26/19,7:00:00,REGULAR,92857,53,27155,13,40
4AV-9 ST,DFGMNR,BMT,2/26/19,11:00:00,REGULAR,93452,595,27306,151,444
4AV-9 ST,DFGMNR,BMT,2/26/19,15:00:00,REGULAR,93645,193,27357,51,142
4AV-9 ST,DFGMNR,BMT,2/26/19,19:00:00,REGULAR,93993,348,27476,119,229
4AV-9 ST,DFGMNR,BMT,2/26/19,23:00:00,REGULAR,94143,150,27517,41,109
4AV-9 ST,DFGMNR,BMT,2/26/19,3:00:00,REGULAR,2355968,0,826151,0,0
4AV-9 ST,DFGMNR,BMT,2/26/19,7:00:00,REGULAR,2355989,21,826158,7,14
4AV-9 ST,DFGMNR,BMT,2/26/19,11:00:00,REGULAR,2356259,270,826288,130,140
4AV-9 ST,DFGMNR,BMT,2/26/19,15:00:00,REGULAR,2356308,49,826325,37,12
4AV-9 ST,DFGMNR,BMT,2/26/19,19:00:00,REGULAR,2356464,156,826462,137,19
4AV-9 ST,DFGMNR,BMT,2/26/19,23:00:00,REGULAR,2356514,50,826519,57,-7
4AV-9 ST,DFGMNR,BMT,2/26/19,3:00:00,REGULAR,7246969,0,4712068,0,0
4AV-9 ST,DFGMNR,BMT,2/26/19,7:00:00,REGULAR,7247005,36,4712075,7,29
4AV-9 ST,DFGMNR,BMT,2/26/19,11:00:00,REGULAR,7247624,619,4712196,121,498
4AV-9 ST,DFGMNR,BMT,2/26/19,15:00:00,REGULAR,7247756,132,4712250,54,78
4AV-9 ST,DFGMNR,BMT,2/26/19,19:00:00,REGULAR,7248002,246,4712451,201,45
4AV-9 ST,DFGMNR,BMT,2/26/19,23:00:00,REGULAR,7248109,107,4712530,79,28
4AV-9 ST,DFGMNR,BMT,2/26/19,3:00:00,REGULAR,2978459,0,2164491,0,0
4AV-9 ST,DFGMNR,BMT,2/26/19,7:00:00,REGULAR,2978552,93,2164510,19,74
4AV-9 ST,DFGMNR,BMT,2/26/19,11:00:00,REGULAR,2979512,960,2164663,153,807
4AV-9 ST,DFGMNR,BMT,2/26/19,15:00:00,REGULAR,2979786,274,2164784,121,153
4AV-9 ST,DFGMNR,BMT,2/26/19,19:00:00,REGULAR,2980178,392,2165095,311,81
4AV-9 ST,DFGMNR,BMT,2/26/19,23:00:00,REGULAR,2980317,139,2165309,214,-75
4AV-9 ST,DFGMNR,BMT,2/26/19,3:00:00,REGULAR,107514,0,879763,0,0
4AV-9 ST,DFGMNR,BMT,2/26/19,7:00:00,REGULAR,107520,6,879839,76,-70
4AV-9 ST,DFGMNR,BMT,2/26/19,11:00:00,REGULAR,107552,32,880142,303,-271
4AV-9 ST,DFGMNR,BMT,2/26/19,15:00:00,REGULAR,107594,42,880373,231,-189
4AV-9 ST,DFGMNR,BMT,2/26/19,19:00:00,REGULAR,107688,94,880795,422,-328
4AV-9 ST,DFGMNR,BMT,2/26/19,23:00:00,REGULAR,107720,32,881103,308,-276
4AV-9 ST,DFGMNR,BMT,2/26/19,3:00:00,REGULAR,2664672,0,1347448,0,0
4AV-9 ST,DFGMNR,BMT,2/26/19,7:00:00,REGULAR,2664678,6,1347471,23,-17
4AV-9 ST,DFGMNR,BMT,2/26/19,11:00:00,REGULAR,2664743,65,1347595,124,-59
4AV-9 ST,DFGMNR,BMT,2/26/19,15:00:00,REGULAR,2664786,43,1347678,83,-40
4AV-9 ST,DFGMNR,BMT,2/26/19,19:00:00,REGULAR,2664939,153,1347913,235,-82
4AV-9 ST,DFGMNR,BMT,2/26/19,23:00:00,REGULAR,2664994,55,1348052,139,-84
4AV-9 ST,DFGMNR,BMT,2/26/19,3:00:00,REGULAR,1094920,0,996721,0,0
4AV-9 ST,DFGMNR,BMT,2/26/19,7:00:00,REGULAR,1094934,14,996754,33,-19
4AV-9 ST,DFGMNR,BMT,2/26/19,11:00:00,REGULAR,1095083,149,996879,125,24
4AV-9 ST,DFGMNR,BMT,2/26/19,15:00:00,REGULAR,1095209,126,996987,108,18
4AV-9 ST,DFGMNR,BMT,2/26/19,19:00:00,REGULAR,1095542,333,997231,244,89
4AV-9 ST,DFGMNR,BMT,2/26/19,23:00:00,REGULAR,1095690,148,997416,185,-37
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,947419,0,1674729,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,947427,8,1674789,60,-52
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,947558,131,1675044,255,-124
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,947719,161,1675431,387,-226
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,947880,161,1675790,359,-198
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,948050,170,1676379,589,-419
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,7123639,0,6290070,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,7123648,9,6290086,16,-7
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,7123746,98,6290138,52,46
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,7123896,150,6290245,107,43
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,7124047,151,6290360,115,36
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,7124224,177,6290598,238,-61
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,604771397,0,302342580,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,604771403,6,302342586,6,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,604771481,78,302342608,22,56
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,604771586,105,302342651,43,62
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,604771694,108,302342703,52,56
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,604771811,117,302342852,149,-32
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,7040464,0,4699240,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,7040466,2,4699247,7,-5
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,7040512,46,4699270,23,23
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,7040592,80,4699314,44,36
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,7040697,105,4699353,39,66
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,7040792,95,4699473,120,-25
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,3479098,0,2438831,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,3479101,3,2438840,9,-6
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,3479142,41,2438864,24,17
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,3479191,49,2438914,50,-1
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,3479256,65,2438962,48,17
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,3479332,76,2439060,98,-22
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,2461527,0,2028553,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,2461527,0,2028559,6,-6
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,2461553,26,2028590,31,-5
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,2461588,35,2028629,39,-4
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,2461628,40,2028668,39,1
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,2461661,33,2028723,55,-22
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,3320251,0,1290424,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,3320253,2,1290426,2,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,3320282,29,1290442,16,13
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,3320331,49,1290467,25,24
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,3320393,62,1290502,35,27
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,3320439,46,1290538,36,10
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,213071,0,63598,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,213073,2,63599,1,1
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,213104,31,63620,21,10
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,213151,47,63639,19,28
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,213201,50,63654,15,35
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,213249,48,63675,21,27
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,2391177,0,440381,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,2391178,1,440382,1,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,2391198,20,440391,9,11
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,2391238,40,440403,12,28
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,2391298,60,440417,14,46
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,2391343,45,440436,19,26
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,3443,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,3443,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,3443,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,3444,1,0,0,1
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,3444,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,3444,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,0,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,0,0,238,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,0,0,238,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,0,0,238,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,0,0,238,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,0,0,238,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,357306,0,670424,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,357306,0,670426,2,-2
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,357308,2,670426,0,2
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,357309,1,670429,3,-2
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,357312,3,670435,6,-3
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,357313,1,670439,4,-3
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,16963898,0,71127,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,16963902,4,71137,10,-6
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,16964094,192,71190,53,139
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,16964343,249,71256,66,183
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,16964505,162,71306,50,112
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,16964728,223,71460,154,69
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,761386,0,478605,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,761389,3,478612,7,-4
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,761528,139,478685,73,66
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,761706,178,478777,92,86
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,761795,89,478881,104,-15
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,761946,151,478988,107,44
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,621776,0,728691,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,621781,5,728700,9,-4
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,621976,195,728830,130,65
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,622197,221,729009,179,42
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,622372,175,729205,196,-21
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,622566,194,729388,183,11
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,256033,0,368084,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,256040,7,368112,28,-21
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,256409,369,368296,184,185
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,256808,399,368561,265,134
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,257066,258,368938,377,-119
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,257262,196,369242,304,-108
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,7403235,0,10518860,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,7403253,18,10518929,69,-51
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,7403802,549,10519145,216,333
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,7404349,547,10519452,307,240
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,7404731,382,10520041,589,-207
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,7404914,183,10520475,434,-251
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,448674,0,341360,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,448722,48,341504,144,-96
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,449587,865,341617,113,752
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,450382,795,341898,281,514
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,451002,620,342319,421,199
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,451308,306,342777,458,-152
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,2260,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,2260,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,2260,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,2260,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,2260,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,2260,0,0,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,0:00:00,REGULAR,2,0,236,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,4:00:00,REGULAR,2,0,236,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,8:00:00,REGULAR,2,0,236,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,12:00:00,REGULAR,2,0,236,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,16:00:00,REGULAR,2,0,236,0,0
CONEY IS-STILLW,DFNQ,BMT,2/26/19,20:00:00,REGULAR,2,0,236,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,3:00:00,REGULAR,4331159,0,9190128,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,7:00:00,REGULAR,4331163,4,9190147,19,-15
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,11:00:00,REGULAR,4331193,30,9190314,167,-137
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,15:00:00,REGULAR,4331234,41,9190487,173,-132
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,19:00:00,REGULAR,4331261,27,9190706,219,-192
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,23:00:00,REGULAR,4331270,9,9190809,103,-94
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,3:00:00,REGULAR,3070589,0,2447701,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,7:00:00,REGULAR,3070610,21,2447710,9,12
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,11:00:00,REGULAR,3070700,90,2447781,71,19
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,15:00:00,REGULAR,3070771,71,2447846,65,6
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,19:00:00,REGULAR,3070839,68,2447920,74,-6
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,23:00:00,REGULAR,3070849,10,2447949,29,-19
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,3:00:00,REGULAR,3391381,0,1647693,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,7:00:00,REGULAR,3391400,19,1647707,14,5
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,11:00:00,REGULAR,3391494,94,1647765,58,36
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,15:00:00,REGULAR,3391583,89,1647795,30,59
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,19:00:00,REGULAR,3391662,79,1647828,33,46
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,23:00:00,REGULAR,3391675,13,1647840,12,1
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,3:00:00,REGULAR,1065939,0,346331,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,7:00:00,REGULAR,1065967,28,346335,4,24
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,11:00:00,REGULAR,1066079,112,346407,72,40
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,15:00:00,REGULAR,1066216,137,346430,23,114
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,19:00:00,REGULAR,1066381,165,346455,25,140
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,23:00:00,REGULAR,1066405,24,346462,7,17
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,3:00:00,REGULAR,1358,0,0,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,7:00:00,REGULAR,1358,0,0,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,11:00:00,REGULAR,1358,0,0,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,15:00:00,REGULAR,1358,0,0,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,19:00:00,REGULAR,1358,0,0,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,23:00:00,REGULAR,1358,0,0,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,3:00:00,REGULAR,0,0,705,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,7:00:00,REGULAR,0,0,705,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,11:00:00,REGULAR,0,0,705,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,15:00:00,REGULAR,0,0,705,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,19:00:00,REGULAR,0,0,705,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,23:00:00,REGULAR,0,0,705,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,3:00:00,REGULAR,827719,0,34335,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,7:00:00,REGULAR,827811,92,34335,0,92
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,11:00:00,REGULAR,828100,289,34342,7,282
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,15:00:00,REGULAR,828189,89,34345,3,86
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,19:00:00,REGULAR,828297,108,34350,5,103
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,23:00:00,REGULAR,828325,28,34350,0,28
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,3:00:00,REGULAR,607101,0,166683,0,0
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,7:00:00,REGULAR,607141,40,166686,3,37
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,11:00:00,REGULAR,607323,182,166721,35,147
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,15:00:00,REGULAR,607388,65,166739,18,47
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,19:00:00,REGULAR,607460,72,166767,28,44
W 8 ST-AQUARIUM,FQ,BMT,2/26/19,23:00:00,REGULAR,607480,20,166777,10,10
6 AV,FLM123,BMT,2/26/19,3:00:00,REGULAR,7771652,0,9616805,0,0
6 AV,FLM123,BMT,2/26/19,7:00:00,REGULAR,7771677,25,9616889,84,-59
6 AV,FLM123,BMT,2/26/19,11:00:00,REGULAR,7771823,146,9617689,800,-654
6 AV,FLM123,BMT,2/26/19,15:00:00,REGULAR,7772040,217,9618091,402,-185
6 AV,FLM123,BMT,2/26/19,19:00:00,REGULAR,7772611,571,9618521,430,141
6 AV,FLM123,BMT,2/26/19,23:00:00,REGULAR,7772953,342,9618749,228,114
6 AV,FLM123,BMT,2/26/19,3:00:00,REGULAR,6166921,0,1631069,0,0
6 AV,FLM123,BMT,2/26/19,7:00:00,REGULAR,6166963,42,1631086,17,25
6 AV,FLM123,BMT,2/26/19,11:00:00,REGULAR,6167255,292,1631363,277,15
6 AV,FLM123,BMT,2/26/19,15:00:00,REGULAR,6167521,266,1631490,127,139
6 AV,FLM123,BMT,2/26/19,19:00:00,REGULAR,6168237,716,1631610,120,596
6 AV,FLM123,BMT,2/26/19,23:00:00,REGULAR,6168663,426,1631656,46,380
6 AV,FLM123,BMT,2/26/19,3:00:00,REGULAR,1209969569,0,1200633915,0,0
6 AV,FLM123,BMT,2/26/19,7:00:00,REGULAR,1209969498,71,1200633907,8,63
6 AV,FLM123,BMT,2/26/19,11:00:00,REGULAR,1209968862,636,1200633835,72,564
6 AV,FLM123,BMT,2/26/19,15:00:00,REGULAR,1209968411,451,1200633783,52,399
6 AV,FLM123,BMT,2/26/19,19:00:00,REGULAR,1209967325,1086,1200633740,43,1043
6 AV,FLM123,BMT,2/26/19,23:00:00,REGULAR,1209966604,721,1200633722,18,703
6 AV,FLM123,BMT,2/26/19,3:00:00,REGULAR,118838,0,53347,0,0
6 AV,FLM123,BMT,2/26/19,7:00:00,REGULAR,118838,0,53347,0,0
6 AV,FLM123,BMT,2/26/19,11:00:00,REGULAR,118838,0,53347,0,0
6 AV,FLM123,BMT,2/26/19,15:00:00,REGULAR,118840,2,53350,3,-1
6 AV,FLM123,BMT,2/26/19,19:00:00,REGULAR,118842,2,53357,7,-5
6 AV,FLM123,BMT,2/26/19,23:00:00,REGULAR,118843,1,53357,0,1
6 AV,FLM123,BMT,2/26/19,3:00:00,REGULAR,1730956,0,1022250,0,0
6 AV,FLM123,BMT,2/26/19,7:00:00,REGULAR,1730956,0,1022250,0,0
6 AV,FLM123,BMT,2/26/19,11:00:00,REGULAR,1730972,16,1022272,22,-6
6 AV,FLM123,BMT,2/26/19,15:00:00,REGULAR,1730989,17,1022295,23,-6
6 AV,FLM123,BMT,2/26/19,19:00:00,REGULAR,1731054,65,1022338,43,22
6 AV,FLM123,BMT,2/26/19,23:00:00,REGULAR,1731081,27,1022349,11,16
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,3:00:00,REGULAR,26565253,0,10979241,0,0
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,7:00:00,REGULAR,26565312,59,10979330,89,-30
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,11:00:00,REGULAR,26565828,516,10980458,1128,-612
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,15:00:00,REGULAR,26566674,846,10981030,572,274
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,19:00:00,REGULAR,26568894,2220,10981557,527,1693
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,23:00:00,REGULAR,26570061,1167,10981780,223,944
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,3:00:00,REGULAR,26612298,0,10863172,0,0
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,7:00:00,REGULAR,26612336,38,10863262,90,-52
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,11:00:00,REGULAR,26612731,395,10864362,1100,-705
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,15:00:00,REGULAR,26613523,792,10864853,491,301
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,19:00:00,REGULAR,26615438,1915,10865287,434,1481
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,23:00:00,REGULAR,26616465,1027,10865470,183,844
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,3:00:00,REGULAR,14475078,0,5700338,0,0
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,7:00:00,REGULAR,14475098,20,5700506,168,-148
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,11:00:00,REGULAR,14475510,412,5701561,1055,-643
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,15:00:00,REGULAR,14476316,806,5701929,368,438
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,19:00:00,REGULAR,14478275,1959,5702217,288,1671
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,23:00:00,REGULAR,14479262,987,5702365,148,839
34 ST-HERALD SQ,BDFMNQRW,BMT,2/27/19,3:00:00,REGULAR,67601643,0,18225067,0,0
